volumen,hidrologia,tiempo,turbinado,energia_turbinada,energia_eolica,energia_solar,energia_biomasa,energia_renovable,energia_termico_bajo,energia_termico_alto,costo_termico,ingreso_exportacion,demanda,demanda_residual,aportes,vertimiento,costo_vertimiento,action,reward
45000.0,2,0,6822.144,258888.0,89498.12267082525,10847.177165782274,14205.472175438588,114550.7720120461,0.0,0.0,0.0,0.0,262804.7277197107,148253.95570766457,668.4249599999999,0,0,1.0,0.0
38846.28096,1,1,6822.144,258888.0,92140.0921373727,11271.621322419545,14859.639049122809,118271.35250891506,0.0,0.0,0.0,0.0,259686.40768585046,141415.0551769354,368.2022400000001,0,0,1.0,0.0
32392.339199999995,0,2,6822.144,258888.0,90659.82803868594,11002.30343492352,14518.368923684202,116180.50039729367,0.0,0.0,0.0,0.0,284769.89501704235,168589.3946197487,411.9897599999999,0,0,1.0,0.0
25982.184959999995,0,3,6822.144,258888.0,90554.62452678141,10732.967364716964,14566.054130701754,115853.64602220013,0.0,0.0,0.0,0.0,322835.61778332083,206981.97176112072,691.0444799999999,0,0,1.0,0.0
19851.085439999995,1,4,6822.144,258888.0,85031.2477209428,10716.475757573358,14637.513606140346,110385.2370846565,0.0,0.0,0.0,0.0,286307.0950337339,175921.85794907738,754.7904,0,0,1.0,0.0
13783.731839999995,1,5,6822.144,258888.0,87807.04803662449,10608.470938362425,14628.308548245614,113043.82752323252,0.0,0.0,0.0,0.0,271219.28310519754,158175.455581965,909.07488,0,0,1.0,0.0
7870.662719999995,1,6,6822.144,258888.0,84982.77061434375,10693.418996498953,14763.392324561399,110439.5819354041,0.0,0.0,0.0,0.0,321077.5259995257,210637.94406412158,727.63488,0,0,1.0,0.0
1776.1535999999946,1,7,1776.1535999999946,67401.8099290778,85986.18983175584,10551.754537368377,15309.599851754381,111847.5442208786,73305.22051727536,0.0,7330522.051727536,0.0,252554.57466723176,140707.03044635316,1129.94784,0,0,1.0,-7.330522051727536
1129.94784,2,8,1129.94784,42879.47255319149,84086.47588357603,10205.677110637433,15594.137738596493,109886.29073280995,84000.0,28994.522112860242,17098356.633858074,0.0,265760.2853988617,155873.99466605173,844.7241600000001,0,0,1.0,-17.098356633858074
844.7241600000001,1,9,844.7241600000001,32055.750851063833,87138.50521512776,10242.880464036181,15899.251240350874,113280.63691951481,84000.0,20509.3562790047,14552806.88370141,0.0,249845.74404958336,136565.10713006853,865.34784,0,0,1.0,-14.55280688370141
865.34784,1,10,865.34784,32838.38212765958,88685.74475373808,9824.855155326186,16000.966926315783,114511.56683538006,84000.0,14594.665632418357,12778399.689725507,0.0,245944.61459545797,131433.04776007793,806.01696,0,0,1.0,-12.778399689725507
806.01696,1,11,806.01696,30586.88276595745,92209.90206906515,9278.029588771047,15795.58666754386,117283.51832538006,84000.0,16938.0558881592,13481416.76644776,0.0,248808.4569794967,131524.93865411665,2201.10912,0,0,1.0,-13.48141676644776
