volumen_discreto,hidrologia,tiempo,volumen,turbinado,energia_turbinada,energia_eolica,energia_solar,energia_biomasa,energia_renovable,energia_termico_bajo,energia_termico_alto,energia_exportada,costo_termico,ingreso_exportacion,demanda,demanda_residual,aportes,vertimiento,action,reward
15,2,0,45000.0,6472.290461538461,245611.6923076923,89498.12267082525,10847.177165782274,14205.472175438588,114550.7720120461,0.0,0.0,97357.73660002774,0.0,0.0,262804.7277197107,148253.95570766457,1168.89696,0.0,37,0.0
13,2,1,39696.60649846154,6297.363692307693,238973.5384615385,92140.0921373727,11271.621322419545,14859.639049122809,118271.35250891506,0.0,0.0,97558.4832846031,0.0,0.0,259686.40768585046,141415.0551769354,1036.26432,0.0,36,0.0
11,1,2,34435.50712615385,6647.217230769231,252249.84615384616,90659.82803868594,11002.30343492352,14518.368923684202,116180.50039729367,0.0,0.0,83660.45153409746,0.0,0.0,284769.89501704235,168589.3946197487,698.3020799999999,0.0,38,0.0
9,1,3,28486.591975384617,6647.217230769231,252249.84615384616,90554.62452678141,10732.967364716964,14566.054130701754,115853.64602220013,0.0,0.0,45267.87439272544,0.0,0.0,322835.61778332083,206981.97176112072,693.0403200000001,0.0,38,0.0
7,1,4,22532.415064615387,6647.217230769231,252249.84615384616,85031.2477209428,10716.475757573358,14637.513606140346,110385.2370846565,0.0,0.0,76327.98820476877,0.0,0.0,286307.0950337339,175921.85794907738,789.92928,0.0,38,0.0
5,1,5,16675.127113846156,2798.8283076923076,106210.46153846153,87807.04803662449,10608.470938362425,14628.308548245614,113043.82752323252,51964.99404350348,0.0,0.0,5196499.404350348,0.0,271219.28310519754,158175.455581965,909.07488,0.0,16,-5.196499404350348
4,0,6,14785.37368615385,6647.217230769231,252249.84615384616,84982.77061434375,10693.418996498953,14763.392324561399,110439.5819354041,0.0,0.0,41611.90208972458,0.0,0.0,321077.5259995257,210637.94406412158,439.02432,0.0,38,0.0
2,1,7,8577.180775384619,6472.290461538461,245611.6923076923,85986.18983175584,10551.754537368377,15309.599851754381,111847.5442208786,0.0,0.0,104904.66186133915,0.0,0.0,252554.57466723176,140707.03044635316,757.2096,0.0,37,0.0
0,1,8,2862.0999138461575,2862.0999138461575,108611.5043153302,84086.47588357603,10205.677110637433,15594.137738596493,109886.29073280995,47262.490350721535,0.0,0.0,4726249.035072153,0.0,265760.2853988617,155873.99466605173,832.14432,0.0,19,-4.726249035072153
0,1,9,832.14432,832.14432,31578.368723404255,87138.50521512776,10242.880464036181,15899.251240350874,113280.63691951481,84000.0,20986.73840666427,0.0,14696021.52199928,0.0,249845.74404958336,136565.10713006853,865.34784,0.0,15,-14.696021521999281
